id,exercise_name,video_link,video_explanation,expereince_level,target_muscle,primary_muscle,secondary_muscle,category,laterality,exercise_classification,inserted_at,equipment,standardized_name,standardized_primary_muscle,standardized_secondary_muscle,standardization_notes
6894,EZ Bar Seated Overhead Press,https://youtu.be/-MwL_9KOv7U?si=z-KgUayvNC37N78i,,Novice,Shoulders,Anterior Deltoids,Triceps Brachii,Upper Body,Bilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,EZ Bar,Seated EZ Bar Overhead Press,Shoulders,Triceps,Common pressing movement with EZ bar.
6895,EZ Bar Tall Kneeling Overhead Tricep Extension,,,Novice,Triceps,Triceps Brachii,Anterior Deltoids,Upper Body,Bilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,EZ Bar,Tall Kneeling EZ Bar Overhead Triceps Extension,Triceps,Shoulders,Overhead triceps extension in tall kneeling position.
6896,EZ Bar Reverse Grip Overhead Press,,,Novice,Shoulders,Anterior Deltoids,Triceps Brachii,Upper Body,Bilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,EZ Bar,EZ Bar Reverse-Grip Overhead Press,Shoulders,Triceps,Uncommon grip; retained as variation of overhead press.
6897,Double Dumbbell Suitcase Knee Over Toe Split Squat,https://youtu.be/2U58iHm7oSM,https://youtu.be/4qPJUSczLcM,Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Lower Body,Unilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,Dumbbell,Dumbbell Split Squat,Quadriceps,Glutes,"Knee-over-toe is a cue, not part of name; suitcase load implied by dumbbells."
6898,EZ Bar Reverse Grip Seated Overhead Press,,,Novice,Shoulders,Anterior Deltoids,Triceps Brachii,Upper Body,Bilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,EZ Bar,Seated EZ Bar Reverse-Grip Overhead Press,Shoulders,Triceps,Reverse grip variation of seated overhead press.
6899,EZ Bar Close Grip Bench Press,https://youtu.be/yoS-cVxq28Q?si=hPjefaZ8jY6Ugoh_,https://youtu.be/3U94_ZiAwfM?si=owQuwz8PUei66Z27,Novice,Triceps,Triceps Brachii,Pectoralis Major,Upper Body,Bilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,EZ Bar,EZ Bar Close-Grip Bench Press,Triceps,Chest,Common triceps-focused pressing movement.
6900,EZ Bar Close Grip Incline Bench Press,https://youtu.be/PEH5Ncie81g?si=F2eXxzjoehGGc9Bb,,Novice,Triceps,Triceps Brachii,Pectoralis Major,Upper Body,Bilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,EZ Bar,Incline EZ Bar Close-Grip Bench Press,Triceps,Chest,Incline variation targets upper chest and triceps.
6901,EZ Bar Close Grip Decline Bench Press,https://youtu.be/K40CGYdAysc?si=AY-3wTXsp03-uRQ_,,Novice,Triceps,Triceps Brachii,Pectoralis Major,Upper Body,Bilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,EZ Bar,Decline EZ Bar Close-Grip Bench Press,Triceps,Chest,Decline variation emphasizes lower chest and triceps.
6902,Cable Half Kneeling Pallof Press,https://youtu.be/7JBR6JGE1hY,https://youtu.be/DWwI61I1KAM,Novice,Abdominals,Obliques,Rectus Abdominis,Core,Bilateral,Unsorted*,2025-08-10 01:02:43.832216+00,Cable,Half-Kneeling Cable Pallof Press,Obliques,Abs,Standard anti-rotation core exercise.
6903,Single Arm Kettlebell Cyclist Thruster,,,Novice,Quadriceps,Quadriceps Femoris,Anterior Deltoids,Full Body,Unilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,Kettlebell,Single-Arm Kettlebell Thruster,Quadriceps,Shoulders,Cyclist squat likely a misnomer; standardized to common thruster pattern.
6904,Double Kettlebell Cyclist Thruster,,,Novice,Quadriceps,Quadriceps Femoris,Anterior Deltoids,Full Body,Bilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,Kettlebell,Double Kettlebell Thruster,Quadriceps,Shoulders,Standard thruster with double kettlebell load.
6905,Alternating Double Kettlebell Cyclist Thruster,,,Novice,Quadriceps,Quadriceps Femoris,Anterior Deltoids,Full Body,Unilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,Kettlebell,Alternating Double Kettlebell Thruster,Quadriceps,Shoulders,Alternating version of double kettlebell thruster.
6906,Single Arm Kettlebell Bottoms Up Cyclist Thruster,,,Intermediate,Quadriceps,Quadriceps Femoris,Anterior Deltoids,Full Body,Unilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,Kettlebell,Single-Arm Kettlebell Bottoms-Up Thruster,Quadriceps,Shoulders,Bottoms-up grip increases instability and core demand.
6907,Double Kettlebell Bottoms Up Cyclist Thruster,,,Intermediate,Quadriceps,Quadriceps Femoris,Anterior Deltoids,Full Body,Bilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,Kettlebell,Double Kettlebell Bottoms-Up Thruster,Quadriceps,Shoulders,Bottoms-up variation of double kettlebell thruster.
6908,Alternating Double Kettlebell Bottoms Up Cyclist Thruster,,,Intermediate,Quadriceps,Quadriceps Femoris,Anterior Deltoids,Full Body,Unilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,Kettlebell,Alternating Double Kettlebell Bottoms-Up Thruster,Quadriceps,Shoulders,Combines alternating and bottoms-up challenges.
6909,Barbell Kneeling Rollout,https://youtu.be/AEfj6Lnn0Ao,https://youtu.be/yBg4UoOXxLo,Intermediate,Abdominals,Rectus Abdominis,Latissimus Dorsi,Core,Bilateral,Unsorted*,2025-08-10 01:02:43.832216+00,Barbell,Barbell Rollout,Abs,Lats,Kneeling is implied in rollout; standard core exercise.
6910,Barbell Reverse Grip Overhead Press,https://youtu.be/ZO_ALQcMaq4?si=Sv5NmxfQj3aIKU84,https://youtu.be/IRcBuxf9nz0?si=1k15JKgoNg00FTnQ,Novice,Shoulders,Anterior Deltoids,Triceps Brachii,Upper Body,Bilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,Barbell,Barbell Reverse-Grip Overhead Press,Shoulders,Triceps,Uncommon grip; retained as variation.
6911,Barbell Seated Reverse Grip Overhead Press,,,Novice,Shoulders,Anterior Deltoids,Triceps Brachii,Upper Body,Bilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,Barbell,Seated Barbell Reverse-Grip Overhead Press,Shoulders,Triceps,Seated version with reverse grip.
6912,Cable Tall Kneeling Pallof Press,https://youtu.be/EtEPKajf0PE,,Novice,Abdominals,Obliques,Rectus Abdominis,Core,Bilateral,Unsorted*,2025-08-10 01:02:43.832216+00,Cable,Tall-Kneeling Cable Pallof Press,Obliques,Abs,Anti-rotation core exercise in tall-kneeling stance.
6913,Tire Sledge Hammer Staggered Stance Slam,https://youtu.be/ykhGpORlJ4Y?si=6hFSwmMbG1lGLXki,https://youtu.be/wbl7j9LVH7o?si=OWJW5iPxg-e6M6Wh,Novice,Abdominals,Obliques,Rectus Abdominis,Upper Body,Bilateral,Ballistics,2025-08-10 01:02:43.832216+00,Tire,Sledgehammer Tire Slam,Obliques,Abs,Powerful rotational movement; staggered stance is common.
6914,Tire Macebell Staggered Stance Slam,,,Novice,Abdominals,Obliques,Rectus Abdominis,Upper Body,Bilateral,Ballistics,2025-08-10 01:02:43.832216+00,Tire,Macebell Tire Slam,Obliques,Abs,Similar to sledgehammer slam but with macebell.
6915,Barbell Hang Power Clean,https://youtu.be/0aP3tgKZcHQ,https://youtu.be/qQ8InArxi-Y?si=-assd3pTkI_Px7CJ,Intermediate,Glutes,Gluteus Maximus,,Full Body,Bilateral,Olympic Weightlifting,2025-08-10 01:02:43.832216+00,Barbell,Hang Power Clean,Glutes,Hamstrings,Explosive full-body movement; secondary muscle added for accuracy.
6916,Landmine Goblet Alternating Cossack Squat,https://youtu.be/N549md2Wu2A,,Intermediate,Quadriceps,Quadriceps Femoris,Adductor Magnus,Lower Body,Unilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,Landmine,Landmine Cossack Squat,Quadriceps,Adductors,Cossack squat with landmine load; alternating is inherent.
6917,Landmine Low Hold Alternating Cossack Squat,https://youtu.be/PnBI0wLBZIg,,Intermediate,Quadriceps,Quadriceps Femoris,Adductor Magnus,Lower Body,Unilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,Landmine,Landmine Cossack Squat,Quadriceps,Adductors,Low hold is technique detail; standardized to common name.
6918,Bodyweight Push Up,https://youtu.be/_l3ySVKYVJ8?si=PZh3DAAcRNF9txaZ,https://youtu.be/IODxDxX7oi4?si=WwbQkUnT1DXcYujC,Novice,Chest,Pectoralis Major,Triceps Brachii,Upper Body,Bilateral,Calisthenics,2025-08-10 01:02:43.832216+00,Bodyweight,Push-Up,Chest,Triceps,Standard bodyweight pushing exercise.
6919,Barbell Close Grip Incline Bench Press,https://youtu.be/wbI4qof1454?si=WRjRCDTcll5n5uKu,,Novice,Triceps,Triceps Brachii,Pectoralis Major,Upper Body,Bilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,Barbell,Incline Barbell Close-Grip Bench Press,Triceps,Chest,Incline variation of close-grip press.
6920,Barbell Close Grip Decline Bench Press,,https://youtu.be/t5TxzynRREU?feature=shared,Novice,Triceps,Triceps Brachii,Pectoralis Major,Upper Body,Bilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,Barbell,Decline Barbell Close-Grip Bench Press,Triceps,Chest,Decline variation of close-grip press.
6921,Double Dumbbell Push Press,https://youtu.be/JqztIwOb4Hs?si=89lHhxGXew7SEPqj,,Novice,Shoulders,Anterior Deltoids,Triceps Brachii,Upper Body,Bilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,Dumbbell,Dumbbell Push Press,Shoulders,Triceps,Common overhead pressing movement with momentum.
6922,Single Arm Dumbbell Push Press,https://youtu.be/-TVuoR8URxg?si=RsWhCdjyNahveL9y,https://youtu.be/hU9cNWJK9L8?si=qOra3Dd7lOnkYz-j,Novice,Shoulders,Anterior Deltoids,Triceps Brachii,Upper Body,Unilateral,Unsorted*,2025-08-10 01:02:43.832216+00,Dumbbell,Single-Arm Dumbbell Push Press,Shoulders,Triceps,Unilateral variation of push press.
6923,Alternating Double Dumbbell Push Press,https://youtu.be/Kn3oZ9MNAhg?si=j1DYyyohu1ImlWt4,,Novice,Shoulders,Anterior Deltoids,Triceps Brachii,Upper Body,Unilateral,Unsorted*,2025-08-10 01:02:43.832216+00,Dumbbell,Alternating Dumbbell Push Press,Shoulders,Triceps,Alternating version increases core demand.
6924,Single Arm Kettlebell Bottoms Up Push Jerk,,,Novice,Shoulders,Anterior Deltoids,Triceps Brachii,Upper Body,Unilateral,Unsorted*,2025-08-10 01:02:43.832216+00,Kettlebell,Single-Arm Kettlebell Bottoms-Up Push Jerk,Shoulders,Triceps,Bottoms-up grip increases instability and shoulder challenge.
6925,Cable Rope Tall Kneeling Overhead Tricep Extension,https://youtu.be/cDMXXH7Y9AM?si=pObK3p_2FqS0HqbC,,Novice,Triceps,Triceps Brachii,Anterior Deltoids,Upper Body,Bilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,Cable,Tall-Kneeling Cable Overhead Triceps Extension,Triceps,Shoulders,Common triceps isolation exercise.
6926,Alternating Double Kettlebell Push Jerk,https://youtu.be/4wXnxXq4hX4?si=21E2nrYJROeQgBUm,,Novice,Shoulders,Anterior Deltoids,Triceps Brachii,Upper Body,Unilateral,Unsorted*,2025-08-10 01:02:43.832216+00,Kettlebell,Alternating Double Kettlebell Push Jerk,Shoulders,Triceps,Standardized name reflects alternating bilateral movement.
6927,Double Dumbbell Push Jerk,https://youtu.be/oWfLP7JFwTg?si=UbP4KHHXrg5hVRnc,https://youtu.be/RXxbQX1ihj0?si=Ra4nKF2KMetSwmCl,Novice,Shoulders,Anterior Deltoids,Triceps Brachii,Upper Body,Bilateral,Unsorted*,2025-08-10 01:02:43.832216+00,Dumbbell,Dumbbell Push Jerk,Shoulders,Triceps,Overhead jerk with dumbbells.
6928,Alternating Double Kettlebell Overhead Press,https://youtu.be/KMKqAY-T3wE?si=DccwyejeKVDgXRV-,,Novice,Shoulders,Anterior Deltoids,,Upper Body,Unilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,Kettlebell,Alternating Kettlebell Overhead Press,Shoulders,Triceps,Alternating press with kettlebells.
6929,Single Arm Dumbbell Push Jerk,https://youtu.be/r-yDtVg8Yf0?si=XQ5L1OU_VTCHZWRf,,Novice,Shoulders,Anterior Deltoids,Triceps Brachii,Upper Body,Unilateral,Unsorted*,2025-08-10 01:02:43.832216+00,Dumbbell,Single-Arm Dumbbell Push Jerk,Shoulders,Triceps,Unilateral jerk variation.
6930,Alternating Double Dumbbell Push Jerk,https://youtu.be/ZQ653_FImKw?si=O2ttj0r4a_Nbkwq1,,Novice,Shoulders,Anterior Deltoids,Triceps Brachii,Upper Body,Unilateral,Unsorted*,2025-08-10 01:02:43.832216+00,Dumbbell,Alternating Dumbbell Push Jerk,Shoulders,Triceps,Alternating bilateral jerk with dumbbells.
6931,Double Plate Seated Lu Raise,,,Novice,Shoulders,Infraspinatus,Posterior Deltoids,Upper Body,Bilateral,Mobility,2025-08-10 01:02:43.832216+00,Weight Plate,Seated Plate Lateral Raise,Shoulders,Rear Delts,Assumed 'Lu Raise' is typo for lateral raise; plates used for load.
6932,Double Kettlebell Bottoms Up Floor Press,https://youtu.be/BDCAkIEOPvE?si=ouPFKCSuMS-REkBT,,Novice,Chest,Pectoralis Major,Triceps Brachii,Upper Body,Bilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,Kettlebell,Double Kettlebell Bottoms-Up Floor Press,Chest,Triceps,Floor press with kettlebells in unstable bottoms-up grip.
6933,Alternating Double Kettlebell Bottoms Up Floor Press,,,Novice,Chest,Pectoralis Major,Triceps Brachii,Upper Body,Unilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,Kettlebell,Alternating Double Kettlebell Bottoms-Up Floor Press,Chest,Triceps,Alternating version increases core engagement.
6934,Single Arm Kettlebell Bottoms Up Floor Press,https://youtu.be/uk39UR9K25Y?si=s6ejJf9GtQ4llbjw,https://youtu.be/nkj1g66OUmU?si=tgMKon5lGlqNBvDB,Novice,Chest,Pectoralis Major,Triceps Brachii,Upper Body,Unilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,Kettlebell,Single-Arm Kettlebell Bottoms-Up Floor Press,Chest,Triceps,Unilateral floor press with instability from bottoms-up grip.
6935,Trap Bar Bent Over Row,https://youtu.be/aNllFax4shk?si=J0w79P4ud8wpm67U,https://youtu.be/nK6CkO2jcB4?si=pwONlFrWB5RqE76C,Novice,Back,Latissimus Dorsi,Rhomboids,Upper Body,Bilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,Trap Bar,Bent Over Row,Back,Rhomboids,Uses trap bar but movement pattern matches standard bent over row
6936,Trap Bar Pendlay Row,https://youtu.be/d5rLWfIN9fo?si=iiKqMHW4Xr9OMyaR,,Novice,Back,Latissimus Dorsi,,Upper Body,Bilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,Trap Bar,Pendlay Row,Back,Biceps,Explosive rowing movement initiated from floor
6937,Trap Bar Shrug,https://youtu.be/DjFdFkeXSDM?si=RIA3ok7NhzuAj8LK,,Novice,Trapezius,Upper Trapezius,Levator Scapulae,Upper Body,Bilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,Trap Bar,Barbell Shrug,Traps,Neck,Standard shrug using trap bar
6938,Bodyweight Tuck L Sit,https://youtu.be/U9Z7WWNm1d4?si=pWSS4MOr8iZXWiNj,https://youtu.be/K-c1xXiUWJE,Advanced,Abdominals,Rectus Abdominis,,Core,Bilateral,Calisthenics,2025-08-10 01:02:43.832216+00,Bodyweight,Tuck L-Sit,Abs,Hip Flexors,Bodyweight core exercise with knees tucked
6939,Parallette Straddle L Sit,https://youtu.be/F6o417SxU1g,,Advanced,Abdominals,Rectus Abdominis,,Core,Bilateral,Calisthenics,2025-08-10 01:02:43.832216+00,Parallette Bars,Straddle L-Sit,Abs,Hip Flexors,L-Sit variation on parallettes with straddle legs
6940,Ring Turned Out L Sit,,,Expert,Abdominals,Rectus Abdominis,,Core,Bilateral,Calisthenics,2025-08-10 01:02:43.832216+00,Gymnastic Rings,L-Sit on Rings,Abs,Hip Flexors,L-Sit performed on gymnastic rings with external rotation
6941,Battle Rope Power Slam,https://youtu.be/7wDx6mZDxA8?si=rDE21yzc81AXz5sw,https://youtu.be/aZojja9em0I?si=GXfnvmm9KJhQjtqu,Novice,Abdominals,Rectus Abdominis,,Upper Body,Bilateral,Unsorted*,2025-08-10 01:02:43.832216+00,Battle Ropes,Power Slam,Abs,Shoulders,Dynamic full-body slam using battle ropes
6942,Bodyweight Manna,https://youtu.be/L7reIo5f6uo,https://youtu.be/5TUXFB7k19w,Grand Master,Abdominals,Rectus Abdominis,,Full Body,Bilateral,Unsorted*,2025-08-10 01:02:43.832216+00,Bodyweight,Manna,Abs,Shoulders,Advanced gymnastics skill requiring extreme shoulder flexion and core strength
6943,Ring Tuck Back Lever,https://youtu.be/SZV1-ts76CM,https://youtu.be/-hdW6N3sEXA,Advanced,Abdominals,Rectus Abdominis,,Full Body,Bilateral,Calisthenics,2025-08-10 01:02:43.832216+00,Gymnastic Rings,Tuck Back Lever,Abs,Back,Beginner back lever progression on rings
6944,Ring Advanced Tuck Back Lever,,https://youtu.be/7lceZm3XEcM,Advanced,Abdominals,Rectus Abdominis,,Full Body,Bilateral,Calisthenics,2025-08-10 01:02:43.832216+00,Gymnastic Rings,Advanced Tuck Back Lever,Abs,Back,Progression of tuck back lever with greater extension
6945,Ring Straddle Back Lever,,https://youtu.be/5GJB37pP6z8,Expert,Abdominals,Rectus Abdominis,,Full Body,Bilateral,Calisthenics,2025-08-10 01:02:43.832216+00,Gymnastic Rings,Straddle Back Lever,Abs,Back,Back lever with legs in straddle position
6946,Ring Half Lay Back Lever,,,Advanced,Abdominals,Rectus Abdominis,,Full Body,Bilateral,Calisthenics,2025-08-10 01:02:43.832216+00,Gymnastic Rings,Half Lay Back Lever,Abs,Back,Intermediate back lever progression
6947,Ring Single Leg Out Back Lever,,,Advanced,Abdominals,Rectus Abdominis,,Full Body,Unilateral,Calisthenics,2025-08-10 01:02:43.832216+00,Gymnastic Rings,Single-Leg Back Lever,Abs,Back,Asymmetrical back lever progression
6948,Ring Full Back Lever,https://youtu.be/ZFEy1s_N820,https://youtu.be/HXaG8mJmSnU,Expert,Abdominals,Rectus Abdominis,,Full Body,Bilateral,Calisthenics,2025-08-10 01:02:43.832216+00,Gymnastic Rings,Full Back Lever,Abs,Back,Advanced straight-body back lever
6949,Trap Bar Floor Press,https://youtu.be/4C4LDf-eZ5A?si=Uh-L_Lu-0xta0H-S,,Novice,Chest,Pectoralis Major,Triceps Brachii,Upper Body,Bilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,Trap Bar,Floor Press,Chest,Triceps,Chest press performed from floor using trap bar
6950,Trap Bar Overhead Press,https://youtu.be/Vorw1hVd_Dc?si=CRIVCwpCzzeBwN26,,Novice,Shoulders,Anterior Deltoids,Triceps Brachii,Upper Body,Bilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,Trap Bar,Overhead Press,Shoulders,Triceps,Standard overhead press using trap bar
6951,Ring Handstand Lower to Back Lever,,,Master,Abdominals,Rectus Abdominis,,Full Body,Bilateral,Calisthenics,2025-08-10 01:02:43.832216+00,Gymnastic Rings,Handstand to Back Lever,Abs,Shoulders,Dynamic transition from handstand to back lever
6952,Ring Tuck Front Lever,https://youtu.be/JxlKAuD9gkA,https://youtu.be/eicU_5iBP5U,Advanced,Abdominals,Rectus Abdominis,,Full Body,Bilateral,Calisthenics,2025-08-10 01:02:43.832216+00,Gymnastic Rings,Tuck Front Lever,Abs,Back,Front lever beginner progression
6953,Ring Advanced Tuck Front Lever,,https://youtu.be/Purt97a2pqE,Advanced,Abdominals,Rectus Abdominis,,Full Body,Bilateral,Calisthenics,2025-08-10 01:02:43.832216+00,Gymnastic Rings,Advanced Tuck Front Lever,Abs,Back,Progression toward full front lever
6954,Ring Straddle Front Lever,https://youtu.be/eI-15uPc0yE,,Advanced,Abdominals,Rectus Abdominis,,Full Body,Bilateral,Calisthenics,2025-08-10 01:02:43.832216+00,Gymnastic Rings,Straddle Front Lever,Abs,Back,Front lever with legs in straddle
6955,Ring Half Lay Front Lever,,,Advanced,Abdominals,Rectus Abdominis,,Full Body,Bilateral,Calisthenics,2025-08-10 01:02:43.832216+00,Gymnastic Rings,Half Lay Front Lever,Abs,Back,Intermediate front lever progression
6956,Ring Single Leg Out Front Lever,,,Advanced,Abdominals,Rectus Abdominis,,Full Body,Unilateral,Calisthenics,2025-08-10 01:02:43.832216+00,Gymnastic Rings,Single-Leg Front Lever,Abs,Back,Asymmetrical front lever progression
6957,Ring Full Front Lever,https://youtu.be/rB9EcLohiVs,https://youtu.be/_qNRNyI3qxM,Expert,Abdominals,Rectus Abdominis,,Full Body,Bilateral,Calisthenics,2025-08-10 01:02:43.832216+00,Gymnastic Rings,Full Front Lever,Abs,Back,Advanced straight-body front lever
6958,Ring Front Lever Pull to Inverted Hang,,,Expert,Abdominals,Rectus Abdominis,,Full Body,Bilateral,Calisthenics,2025-08-10 01:02:43.832216+00,Gymnastic Rings,Front Lever Pull to Inverted Hang,Abs,Back,Dynamic movement from front lever to inverted hang
6959,Ring Inverted Hang,https://youtu.be/txtXtF2-4S0,https://youtu.be/qKjdH5Lan5o,Advanced,Abdominals,Rectus Abdominis,,Full Body,Bilateral,Calisthenics,2025-08-10 01:02:43.832216+00,Gymnastic Rings,Inverted Hang,Abs,Shoulders,Hanging position with body inverted
6960,Single Arm Barbell Kneeling Rollout,https://youtu.be/i-JO6pBsKWk,,Advanced,Abdominals,Rectus Abdominis,Latissimus Dorsi,Core,Unilateral,Unsorted*,2025-08-10 01:02:43.832216+00,Barbell,Kneeling Ab Rollout,Abs,Back,Core rollout using barbell with single-arm variation
6961,Single Arm Barbell Standing Rollout,,,Expert,Abdominals,Rectus Abdominis,Latissimus Dorsi,Core,Unilateral,Unsorted*,2025-08-10 01:02:43.832216+00,Barbell,Standing Ab Rollout,Abs,Back,Advanced ab rollout from standing position
6962,Ring Circle Front Lever,,,Expert,Abdominals,Rectus Abdominis,,Full Body,Bilateral,Calisthenics,2025-08-10 01:02:43.832216+00,Gymnastic Rings,Front Lever Circle,Abs,Back,Dynamic circular movement starting from front lever
6963,Trap Bar Tall Kneeling Overhead Press,https://youtu.be/ILFSDv6TaiY?si=0iUQUtwUMsGFbVuI,,Novice,Shoulders,Anterior Deltoids,Triceps Brachii,Upper Body,Bilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,Trap Bar,Tall Kneeling Overhead Press,Shoulders,Triceps,Overhead press from tall kneeling position
6964,Trap Bar Bench Press,https://youtu.be/8TIFsF_HU_8?feature=shared,,Novice,Chest,Pectoralis Major,Triceps Brachii,Upper Body,Bilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,Trap Bar,Bench Press,Chest,Triceps,Standard bench press using trap bar
6965,Alternating Double Dumbbell Z Press,https://youtu.be/dsTU2qm4ef0?si=sT2aw7NxeFtfYYNV,,Novice,Shoulders,Anterior Deltoids,Triceps Brachii,Upper Body,Unilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,Dumbbell,Z Press,Shoulders,Triceps,Overhead press from seated position with legs extended
6966,Single Arm Dumbbell Half Kneeling Ipsilateral Overhead Press,,https://youtu.be/xwNijn3wK7I?si=h_QgGtuzq4TYPztT,Novice,Shoulders,Anterior Deltoids,Triceps Brachii,Upper Body,Ipsilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,Dumbbell,Half Kneeling Overhead Press,Shoulders,Triceps,Unilateral press from half-kneeling position
6967,Double Dumbbell Half Kneeling Overhead Press,https://youtu.be/HZM84steEyw?si=wN3l2SpjKBFPTIbD,,Novice,Shoulders,Anterior Deltoids,Triceps Brachii,Upper Body,Bilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,Dumbbell,Half Kneeling Dumbbell Press,Shoulders,Triceps,Bilateral dumbbell overhead press from half-kneeling
6968,Double Dumbbell Tall Kneeling Overhead Press,https://youtu.be/y0t2PFFwSe4?si=VjtJz1Dg61jGQIZ9,,Novice,Shoulders,Anterior Deltoids,Triceps Brachii,Upper Body,Bilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,Dumbbell,Tall Kneeling Dumbbell Press,Shoulders,Triceps,Overhead press from tall kneeling with dumbbells
6969,Alternating Double Dumbbell Tall Kneeling Overhead Press,https://youtu.be/UhOs_Wvckvs?si=FqNmpb8ECh_Y-9rl,,Novice,Shoulders,Anterior Deltoids,Triceps Brachii,Upper Body,Unilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,Dumbbell,Alternating Tall Kneeling Press,Shoulders,Triceps,Alternating unilateral press from tall kneeling
6970,Alternating Double Dumbbell Half Kneeling Overhead Press,https://youtu.be/12MxAGiIgK8?si=pO89QghXz2Ykj1lb,,Novice,Shoulders,Anterior Deltoids,Triceps Brachii,Upper Body,Unilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,Dumbbell,Alternating Half Kneeling Press,Shoulders,Triceps,Alternating press from half-kneeling position
6971,Single Arm Dumbbell Tall Kneeling Overhead Press,https://youtu.be/QVFklRHtJxY?si=D_kiEaZg-5pSrfHL,,Novice,Shoulders,Anterior Deltoids,Triceps Brachii,Upper Body,Unilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,Dumbbell,Tall Kneeling Single-Arm Press,Shoulders,Triceps,Unilateral overhead press from tall kneeling
6972,Double Plate Incline Bench Prone Y Raise,https://youtu.be/VHeZJHEj6ic?si=DTfOrwFveTP-memt,,Novice,Shoulders,Posterior Deltoids,,Upper Body,Bilateral,Postural,2025-08-10 01:02:43.832216+00,Weight Plate,Prone Y Raise,Rear Shoulders,Upper Back,Posterior deltoid exercise on incline bench
6973,Single Arm Kettlebell Pendlay Row,https://youtu.be/VOmnhGvccZ0?feature=shared,https://youtu.be/4s4dmYTwOok?si=hW7jE6WANr2Iv0QN,Novice,Back,Latissimus Dorsi,Biceps Brachii,Upper Body,Unilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,Kettlebell,Kettlebell Pendlay Row,Back,Biceps,Explosive row from floor using kettlebell
6974,Barbell Floor Press,https://youtu.be/YdiVxhxufG8?si=pMAxf531BcAPvatO,,Novice,Chest,Pectoralis Major,Triceps Brachii,Upper Body,Bilateral,Bodybuilding,2025-08-10 01:02:43.832216+00,Barbell,Floor Press,Chest,Triceps,Barbell chest press from floor
6975,Ring Plank,https://youtu.be/p3zS2AMqGlg,,Novice,Abdominals,Rectus Abdominis,,Core,Bilateral,Calisthenics,2025-08-10 01:02:43.832216+00,Gymnastic Rings,Plank on Rings,Abs,Shoulders,Standard plank with instability from rings
6976,Single Arm Ring Plank,https://youtu.be/_Iev7PLP6QY,,Intermediate,Abdominals,Rectus Abdominis,,Core,Unilateral,Calisthenics,2025-08-10 01:02:43.832216+00,Gymnastic Rings,Single-Arm Plank on Rings,Abs,Shoulders,Unilateral plank variation for increased core demand
6977,Battle Rope Alternating Outward Circle,https://youtu.be/O2HVcPD3wKQ?si=CFVI8GpHxTsirv6u,,Novice,Shoulders,Anterior Deltoids,Biceps Brachii,Upper Body,Unilateral,Unsorted*,2025-08-10 01:02:43.832216+00,Battle Ropes,Alternating Battle Rope Circles,Shoulders,Biceps,Circular motion with alternating arms
6978,Battle Rope Alternating Inward Circle,,,Novice,Shoulders,Anterior Deltoids,Biceps Brachii,Upper Body,Unilateral,Unsorted*,2025-08-10 01:02:43.832216+00,Battle Ropes,Alternating Battle Rope Circles,Shoulders,Biceps,Inward variation of alternating rope circles
